VIN,Machines,Date,Time,Production Date,Measurement Type,Measurement,High Spec,Low Spec,Styles,Problem,Description,Result,Status,Model,Model Year,I_PRODCT_TAG,Vacuum Decay,Vacuum,Leak Chk,Stabilize,Stroke 2,Stroke 1,Pick-Up
1C6RREFGXLN278126,S1    ,2/4/2020,2:52 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42591503,0.04,15.62,0.014,0.022,4.332,2.88,0.892
1C6RREFT0LN276107,S1    ,2/3/2020,6:58 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT1H98,2020,42449256,,14.94,,,,,
1C6RREFT0LN276253,S1    ,2/3/2020,5:33 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42450494,0.03,15.21,0.014,0.022,4.144,2.777,0.932
1C6RREFT0LN276267,S1    ,2/4/2020,7:23 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JS,DT1H98,2020,42593392,0.04,15.69,0.012,0.021,4.24,2.805,0.855
1C6RREFT0LN276401,S1    ,2/5/2020,1:40 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42605857,0.04,15.8,0.012,0.022,4.419,3.048,0.855
1C6RREFT0LN276415,S1    ,2/3/2020,2:26 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42455618,0.04,15.14,0.012,0.022,4.235,2.91,0.853
1C6RREFT0LN276477,S1    ,2/4/2020,6:12 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42593103,0.04,15.69,0.011,0.022,4.297,2.869,0.863
1C6RREFT0LN276513,S1    ,2/4/2020,5:09 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42592972,0.05,15.69,0.014,0.022,4.297,2.809,0.914
1C6RREFT0LN276527,S1    ,2/4/2020,9:15 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42596023,0.04,15.68,0.011,0.02,4.244,2.811,0.867
1C6RREFT0LN276558,S1    ,2/3/2020,6:23 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42451153,0.05,15.19,0.012,0.022,4.223,2.878,0.939
1C6RREFT0LN276575,S1    ,2/5/2020,12:03 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42597252,0.05,15.73,0.011,0.018,4.343,2.943,0.85
1C6RREFT0LN276625,S1    ,2/4/2020,9:45 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42589838,0.04,15.08,0.006,0.022,4.247,2.848,0.844
1C6RREFT0LN288998,S1    ,2/3/2020,8:13 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42454116,0.05,15.13,0.015,0.024,4.2,2.834,0.845
1C6RREFT0LN289083,S1    ,2/4/2020,10:06 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42590372,0.04,15.14,0.01,0.02,4.284,2.946,0.77
1C6RREFT0LN289102,S1    ,2/6/2020,12:20 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42632240,0.04,15.57,0.014,0.021,4.506,3.108,0.858
1C6RREFT0LN289388,S1    ,2/5/2020,1:38 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42605899,0.04,15.74,0.015,0.02,4.418,3.008,0.831
1C6RREFT1LN276097,S1    ,2/4/2020,12:30 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42591214,0.04,15.65,0.012,0.021,4.355,2.897,0.881
1C6RREFT1LN276116,S1    ,2/3/2020,4:49 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42455808,0.04,15.15,0.013,0.021,4.249,2.904,0.92
1C6RREFT1LN276343,S1    ,2/4/2020,5:27 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42592998,0.04,15.67,0.013,0.02,4.108,2.665,0.945
1C6RREFT1LN276357,S1    ,2/6/2020,10:04 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42631887,0.04,15.52,0.013,0.02,4.579,3.163,0.699
1C6RREFT1LN276410,S1    ,2/6/2020,11:14 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42636555,0.04,15.51,0.014,0.022,4.45,3.155,0.808
1C6RREFT1LN276438,S1    ,2/3/2020,8:39 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42451724,0.04,15.22,0.015,0.024,4.265,2.868,0.885
1C6RREFT1LN276455,S1    ,2/4/2020,12:35 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42590885,0.05,15.74,0.014,0.023,4.478,3.033,0.965
1C6RREFT1LN276469,S1    ,2/6/2020,10:44 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42636480,0.04,15.57,0.014,0.022,4.495,3.19,0.862
1C6RREFT1LN276570,S1    ,2/3/2020,12:59 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42455568,0.04,15.27,0.007,0.021,4.384,3.027,0.943
1C6RREFT1LN276598,S1    ,2/5/2020,12:12 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42605881,0.03,15.67,0.013,0.02,4.51,2.942,0.785
1C6RREFT1LN276617,S1    ,2/4/2020,8:19 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42589903,0.03,15.07,0.012,0.025,4.311,2.923,0.783
1C6RREFT1LN289061,S1    ,2/6/2020,10:09 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42638148,0.04,15.49,0.011,0.021,4.548,3.169,0.79
1C6RREFT1LN289271,S1    ,2/5/2020,8:14 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42605436,0.04,15.69,0.015,0.022,4.642,3.228,0.806
1C6RREFT1LN289285,S1    ,2/4/2020,4:40 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42593277,0.06,15.78,0.014,0.022,4.187,2.752,0.964
1C6RREFT1LN289352,S1    ,2/6/2020,7:29 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42612200,0.05,15.62,0.01,0.019,4.57,3.171,0.72
1C6RREFT2LN276223,S1    ,2/4/2020,6:53 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42593152,0.05,15.83,0.015,0.023,4.364,2.962,0.934
1C6RREFT2LN276349,S1    ,2/5/2020,2:21 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42602854,0.05,15.78,0.014,0.02,4.537,3.104,0.954
1C6RREFT2LN276402,S1    ,2/5/2020,2:46 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42606152,0.04,15.66,0.012,0.021,4.49,3.126,0.907
1C6RREFT2LN276447,S1    ,2/4/2020,9:52 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42590018,0.03,15.2,0.01,0.019,4.291,2.878,0.908
1C6RREFT2LN276450,S1    ,2/5/2020,1:36 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42606061,0.03,15.78,0.013,0.021,4.489,3.057,0.823
1C6RREFT2LN276531,S1    ,2/5/2020,3:14 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42606459,0.05,15.8,0.012,0.02,4.498,3.072,0.941
1C6RREFT2LN276559,S1    ,2/3/2020,6:32 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42451179,0.04,15.12,0.014,0.02,4.201,2.809,0.837
1C6RREFT2LN276562,S1    ,2/3/2020,10:04 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42451393,0.05,15.25,0.013,0.021,4.309,2.958,1.008
1C6RREFT2LN278294,S1    ,2/3/2020,7:59 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42450593,0.03,15.19,0.013,0.02,4.348,2.942,0.88
1C6RREFT2LN289053,S1    ,2/4/2020,8:51 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42590240,0.03,15.19,0.013,0.02,4.302,2.963,0.98
1C6RREFT2LN289277,S1    ,2/5/2020,1:08 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42585083,0.05,15.84,0.012,0.02,4.358,2.972,0.992
1C6RREFT3LN265585,S1    ,2/4/2020,11:42 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42591172,0.04,15.63,0.012,0.02,4.191,2.759,0.778
1C6RREFT3LN276165,S1    ,2/3/2020,7:13 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42451088,0.04,15.2,0.012,0.02,4.216,2.866,0.944
1C6RREFT3LN276408,S1    ,2/3/2020,5:51 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42456541,0.04,15.14,0.014,0.02,4.216,2.881,0.868
1C6RREFT3LN276473,S1    ,2/3/2020,6:27 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42450866,0.04,15.16,0.012,0.02,4.312,2.965,0.936
1C6RREFT3LN276585,S1    ,2/6/2020,12:10 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42631721,0.05,15.67,0.012,0.02,4.392,3.039,0.874
1C6RREFT3LN278109,S1    ,2/5/2020,2:49 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42606194,0.04,15.63,0.01,0.022,4.623,3.164,0.748
1C6RREFT3LN278238,S1    ,2/5/2020,12:34 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42603787,0.05,15.84,0.012,0.022,4.426,2.977,0.933
1C6RREFT3LN278272,S1    ,2/5/2020,1:24 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42605956,0.04,15.82,0.013,0.022,4.503,3.15,0.764
1C6RREFT3LN278353,S1    ,2/6/2020,9:26 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42638064,0.04,15.6,0.012,0.02,4.444,3.04,0.881
1C6RREFT3LN289059,S1    ,2/3/2020,10:43 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42456293,0.05,15.1,0.013,0.024,4.288,2.938,0.853
1C6RREFT3LN289093,S1    ,2/5/2020,4:37 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42606376,0.04,15.69,0.015,0.021,4.582,3.18,0.819
1C6RREFT3LN289319,S1    ,2/3/2020,12:04 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42456665,0.03,15.14,0.013,0.02,4.323,2.93,0.796
1C6RREFT3LN294455,S1    ,2/6/2020,5:51 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42634360,0.04,15.53,0.013,0.021,4.445,3.117,0.874
1C6RREFT4LN276241,S1    ,2/3/2020,5:33 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42454751,0.03,15.09,0.013,0.02,4.245,2.945,0.824
1C6RREFT4LN276255,S1    ,2/5/2020,2:56 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42600155,0.05,15.72,0.014,0.022,4.459,2.988,0.792
1C6RREFT4LN276336,S1    ,2/3/2020,2:30 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42457044,0.04,15.24,0.013,0.021,4.186,2.894,1.036
1C6RREFT4LN276370,S1    ,2/5/2020,1:26 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42605840,0.04,15.69,0.012,0.019,4.484,3.089,0.719
1C6RREFT4LN276398,S1    ,2/4/2020,5:46 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42457283,0.03,15,0.014,0.023,4.238,2.846,0.733
1C6RREFT4LN276451,S1    ,2/5/2020,1:50 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42605592,0.04,15.85,0.013,0.018,4.53,3.179,0.824
1C6RREFT4LN276479,S1    ,2/4/2020,2:29 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42592162,0.05,15.63,0.017,0.021,4.474,2.989,0.838
1C6RREFT4LN276532,S1    ,2/4/2020,2:56 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42593566,0.05,15.78,0.011,0.02,4.406,2.959,0.986
1C6RREFT4LN288888,S1    ,2/3/2020,5:19 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42449058,0.04,15.15,0.013,0.022,4.238,2.892,0.917
1C6RREFT4LN289006,S1    ,2/5/2020,8:30 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42594002,0.04,15.79,0.014,0.019,4.486,3.086,0.85
1C6RREFT4LN289104,S1    ,2/6/2020,10:34 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42638601,0.03,15.53,0.014,0.023,4.535,3.229,0.834
1C6RREFT4LN289202,S1    ,2/3/2020,10:02 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42453522,0.04,15.25,0.014,0.022,4.106,2.772,0.99
1C6RREFT4LN289278,S1    ,2/4/2020,8:08 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42593400,0.03,15.7,0.014,0.022,4.239,2.814,0.866
1C6RREFT4LN289328,S1    ,2/4/2020,5:02 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42592857,0.04,15.79,0.013,0.019,4.295,2.838,0.969
1C6RREFT5LN276085,S1    ,2/3/2020,2:50 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42454967,0.04,15.19,0.011,0.018,4.241,2.939,0.922
1C6RREFT5LN276118,S1    ,2/3/2020,8:23 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42451484,0.04,15.25,0.017,0.031,4.277,2.891,0.931
1C6RREFT5LN276121,S1    ,2/3/2020,8:53 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42453126,0.03,15.2,0.015,0.021,4.173,2.836,0.899
1C6RREFT5LN276135,S1    ,2/4/2020,4:37 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42592766,0.04,15.79,0.013,0.021,4.412,2.92,0.996
1C6RREFT5LN276152,S1    ,2/3/2020,1:54 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42452334,0.04,15.18,0.012,0.019,4.3,3.004,0.939
1C6RREFT5LN276362,S1    ,2/5/2020,5:16 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42606293,0.05,15.64,0.013,0.021,4.558,3.188,0.747
1C6RREFT5LN276393,S1    ,2/4/2020,3:01 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42591479,0.05,15.61,0.016,0.022,4.313,2.821,0.697
1C6RREFT5LN276409,S1    ,2/5/2020,4:35 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42605915,0.04,15.79,0.014,0.023,4.432,2.996,0.973
1C6RREFT5LN276555,S1    ,2/3/2020,6:20 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42451120,0.03,15.14,0.013,0.023,4.184,2.784,0.836
1C6RREFT5LN276572,S1    ,2/4/2020,8:22 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42590281,0.05,15.14,0.011,0.03,4.312,2.904,0.965
1C6RREFT5LN276619,S1    ,2/5/2020,10:33 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42603720,0.03,15.73,0.015,0.022,4.571,3.101,0.733
1C6RREFT5LN277317,S1    ,2/3/2020,8:44 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42451096,0.04,15.22,0.013,0.02,4.161,2.797,0.935
1C6RREFT5LN278242,S1    ,2/7/2020,12:25 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42636316,0.04,15.57,0.012,0.02,4.397,3.063,0.919
1C6RREFT5LN288964,S1    ,2/3/2020,12:48 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42454439,0.04,15.13,0.01,0.021,4.349,2.987,0.894
1C6RREFT5LN289239,S1    ,2/3/2020,6:35 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42452896,0.04,15.09,0.012,0.02,4.219,2.796,0.773
1C6RREFT5LN289306,S1    ,2/4/2020,5:11 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42592881,0.05,15.77,0.011,0.02,4.238,2.804,0.943
1C6RREFT6LN237781,S1    ,2/3/2020,12:56 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42584615,0.04,15.15,0.011,0.022,4.268,2.887,0.879
1C6RREFT6LN276158,S1    ,2/3/2020,5:49 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42457275,0.05,15.19,0.013,0.02,4.199,2.869,0.955
1C6RREFT6LN276368,S1    ,2/4/2020,12:44 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42591073,0.05,15.66,0.013,0.021,4.33,2.872,0.906
1C6RREFT6LN276371,S1    ,2/5/2020,10:47 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT1H98,2020,42608463,,,,,,,
1C6RREFT6LN276371,S1    ,2/5/2020,10:48 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42608463,0.03,15.56,0.012,0.021,4.379,2.977,0.84
1C6RREFT6LN276399,S1    ,2/3/2020,12:42 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42584623,0.05,15.16,0.012,0.021,4.231,2.904,0.896
1C6RREFT6LN276421,S1    ,2/6/2020,9:54 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42632166,0.04,15.57,0.012,0.021,4.548,3.089,0.768
1C6RREFT6LN276497,S1    ,2/4/2020,10:46 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42591115,0.04,15.73,0.009,0.019,4.221,2.81,0.882
1C6RREFT6LN276502,S1    ,2/3/2020,11:47 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42454892,0.04,15.25,0.012,0.02,4.299,2.932,0.912
1C6RREFT6LN276581,S1    ,2/3/2020,10:36 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42452839,0.02,15.16,0.025,0.022,4.278,2.908,0.888
1C6RREFT6LN276614,S1    ,2/4/2020,6:05 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42593061,0.04,15.55,0.013,0.021,4.284,2.84,0.851
1C6RREFT6LN278167,S1    ,2/5/2020,12:24 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42598615,0.05,15.74,0.013,0.022,4.432,2.942,0.883
1C6RREFT6LN278296,S1    ,2/4/2020,4:56 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42592865,0.04,15.7,0.012,0.02,4.302,2.853,0.83
1C6RREFT6LN288889,S1    ,2/7/2020,2:05 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42638254,0.05,15.48,0.013,0.024,4.417,3.033,0.778
1C6RREFT6LN289055,S1    ,2/4/2020,11:19 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT1H98,2020,42597393,0.04,15.79,0.013,0.02,4.292,2.892,0.966
